customer_id,order_count,hist_revenue,avg_order_value,last_order,recency_days,orders_per_30d,future_90d_revenue
CUS-002642,4,1833.81,458.4525,2022-11-16,708,0.1694915254237288,0.0
CUS-002643,1,164.04000000000002,164.04000000000002,2024-02-08,259,0.11583011583011583,0.0
CUS-002644,3,803.0699999999999,267.69,2024-09-21,33,2.727272727272727,0.0
CUS-002645,1,195.73,195.73,2024-06-09,137,0.21897810218978103,0.0
CUS-002646,5,1410.96,282.192,2024-01-26,272,0.5514705882352942,0.0
CUS-002648,1,66.56,66.56,2022-05-28,880,0.034090909090909095,0.0
CUS-002649,1,364.62,364.62,2020-10-03,1482,0.020242914979757085,491.24
CUS-002650,1,105.65,105.65,2020-05-18,1620,0.018518518518518517,0.0
CUS-002651,1,94.15,94.15,2023-11-04,355,0.08450704225352113,0.0
CUS-002652,2,634.8900000000001,317.44500000000005,2023-11-18,341,0.1759530791788856,0.0
CUS-002653,1,82.0,82.0,2020-02-16,1712,0.017523364485981307,0.0
CUS-002654,3,397.95,132.65,2024-06-30,116,0.7758620689655172,0.0
CUS-002655,3,1072.91,357.6366666666667,2022-09-09,776,0.11597938144329897,0.0
CUS-002656,2,311.46000000000004,155.73000000000002,2020-12-07,1417,0.04234297812279464,0.0
CUS-002657,1,206.67,206.67,2020-06-05,1602,0.018726591760299626,0.0
CUS-002658,1,62.48,62.48,2024-10-16,8,1.0,0.0
CUS-002659,4,673.26,168.315,2024-09-28,26,4.0,0.0
CUS-002660,1,314.91,314.91,2024-09-01,53,0.5660377358490566,0.0
CUS-002661,3,1645.7,548.5666666666667,2024-03-01,237,0.37974683544303794,0.0
CUS-002662,1,763.6099999999999,763.6099999999999,2022-11-20,704,0.04261363636363637,0.0
CUS-002663,5,1211.77,242.35399999999998,2023-09-27,393,0.3816793893129771,0.0
CUS-002664,4,1155.78,288.945,2024-03-07,231,0.5194805194805194,0.0
CUS-002665,3,526.03,175.34333333333333,2023-04-22,551,0.16333938294010888,0.0
CUS-002666,4,1533.3,383.325,2022-11-18,706,0.16997167138810196,0.0
CUS-002667,2,432.77,216.385,2023-11-09,350,0.17142857142857143,0.0
CUS-002668,2,878.69,439.345,2021-07-28,1184,0.05067567567567567,0.0
CUS-002669,2,1189.11,594.555,2022-11-18,706,0.08498583569405098,0.0
CUS-002671,3,2011.5300000000002,670.5100000000001,2024-08-31,54,1.6666666666666665,0.0
CUS-002672,1,80.75,80.75,2021-12-24,1035,0.028985507246376812,0.0
CUS-002673,2,1090.61,545.305,2022-05-07,901,0.06659267480577136,182.68
CUS-002674,1,507.94,507.94,2022-09-19,766,0.03916449086161879,0.0
CUS-002675,3,1123.48,374.49333333333334,2023-10-09,381,0.2362204724409449,0.0
CUS-002676,2,483.7,241.85,2023-09-26,394,0.15228426395939088,0.0
CUS-002677,4,2266.37,566.5925,2024-08-20,65,1.8461538461538463,0.0
CUS-002678,4,579.13,144.7825,2024-06-22,124,0.9677419354838709,0.0
CUS-002679,2,457.77,228.885,2021-12-20,1039,0.057747834456207896,0.0
CUS-002680,2,255.78,127.89,2024-01-16,282,0.2127659574468085,0.0
CUS-002681,4,1530.77,382.6925,2023-10-02,388,0.30927835051546393,0.0
CUS-002682,2,281.34000000000003,140.67000000000002,2022-06-02,875,0.06857142857142857,57.63
CUS-002683,3,1173.66,391.22,2024-06-13,133,0.6766917293233082,0.0
CUS-002685,3,961.52,320.50666666666666,2024-10-05,19,3.0,0.0
CUS-002686,3,975.7,325.23333333333335,2022-12-16,678,0.1327433628318584,65.29
CUS-002687,4,1095.04,273.76,2024-01-12,286,0.4195804195804196,0.0
CUS-002688,1,286.06,286.06,2023-12-24,305,0.09836065573770493,0.0
CUS-002689,5,1004.4,200.88,2024-07-16,100,1.5,0.0
CUS-002690,2,167.5,83.75,2021-07-09,1203,0.04987531172069825,0.0
CUS-002692,2,242.92,121.46,2022-03-31,938,0.06396588486140725,0.0
CUS-002693,3,1432.7400000000002,477.5800000000001,2022-08-24,792,0.11363636363636365,0.0
CUS-002694,1,686.86,686.86,2023-07-15,467,0.06423982869379015,0.0
CUS-002695,1,416.04,416.04,2021-04-09,1294,0.023183925811437404,0.0
CUS-002696,4,346.45,86.6125,2023-12-22,307,0.39087947882736157,265.01
CUS-002697,2,532.24,266.12,2024-06-27,119,0.5042016806722689,1126.3
CUS-002698,2,606.9000000000001,303.45000000000005,2021-12-24,1035,0.057971014492753624,0.0
CUS-002699,2,401.38,200.69,2021-07-24,1188,0.050505050505050504,0.0
CUS-002700,3,2516.65,838.8833333333333,2024-04-27,180,0.5,0.0
CUS-002701,3,565.85,188.61666666666667,2024-01-09,289,0.31141868512110726,0.0
CUS-002702,3,655.3599999999999,218.4533333333333,2024-09-29,25,3.0,0.0
CUS-002703,2,564.55,282.275,2022-07-03,844,0.07109004739336493,0.0
CUS-002704,2,509.42,254.71,2020-12-12,1412,0.04249291784702549,0.0
CUS-002705,2,100.96000000000001,50.480000000000004,2023-10-17,373,0.16085790884718498,258.13
CUS-002706,3,606.59,202.1966666666667,2022-12-09,685,0.13138686131386862,0.0
CUS-002707,1,230.27,230.27,2024-02-27,240,0.125,0.0
CUS-002708,4,978.8799999999999,244.71999999999997,2024-09-06,48,2.5,0.0
CUS-002710,1,305.12,305.12,2020-02-18,1710,0.017543859649122806,0.0
CUS-002711,5,2031.49,406.298,2023-06-02,510,0.29411764705882354,0.0
CUS-002712,2,523.9200000000001,261.96000000000004,2024-04-01,206,0.29126213592233013,0.0
CUS-002713,3,485.13,161.71,2020-06-08,1599,0.056285178236397754,278.13
CUS-002714,3,1084.0200000000002,361.3400000000001,2024-09-24,30,3.0,51.48
CUS-002715,1,80.61,80.61,2023-04-16,557,0.05385996409335727,0.0
CUS-002716,2,450.72,225.36,2023-02-08,624,0.09615384615384615,218.69
CUS-002717,3,337.24,112.41333333333334,2024-03-16,222,0.4054054054054054,104.11
CUS-002718,4,945.25,236.3125,2024-09-18,36,3.3333333333333335,0.0
CUS-002719,3,1053.25,351.0833333333333,2022-04-27,911,0.09879253567508232,0.0
CUS-002720,3,738.66,246.22,2022-01-26,1002,0.08982035928143713,0.0
CUS-002721,3,423.72,141.24,2024-08-09,76,1.1842105263157896,0.0
CUS-002722,3,825.76,275.25333333333333,2024-05-14,163,0.5521472392638036,0.0
CUS-002723,2,528.78,264.39,2022-11-16,708,0.0847457627118644,141.82999999999998
CUS-002724,3,1555.48,518.4933333333333,2022-11-26,698,0.12893982808022922,0.0
CUS-002725,1,237.0,237.0,2024-10-11,13,1.0,0.0
CUS-002726,5,1081.46,216.292,2023-11-26,333,0.45045045045045046,89.62
CUS-002727,1,448.97,448.97,2023-08-05,446,0.06726457399103139,0.0
CUS-002728,1,169.56,169.56,2020-06-10,1597,0.01878522229179712,0.0
CUS-002729,1,243.02,243.02,2024-07-29,87,0.3448275862068966,0.0
CUS-002730,5,1397.4499999999998,279.48999999999995,2023-03-18,586,0.25597269624573377,0.0
CUS-002731,5,1422.59,284.518,2024-04-09,198,0.7575757575757576,0.0
CUS-002732,3,795.59,265.19666666666666,2022-03-04,965,0.09326424870466322,0.0
CUS-002733,7,2941.43,420.2042857142857,2023-05-17,526,0.3992395437262357,75.07
CUS-002734,3,467.04,155.68,2022-04-03,935,0.0962566844919786,0.0
CUS-002735,4,998.3900000000001,249.59750000000003,2024-09-20,34,3.5294117647058822,0.0
CUS-002736,1,321.6,321.6,2022-10-18,737,0.0407055630936228,191.36
CUS-002737,5,1640.07,328.014,2023-03-15,589,0.2546689303904924,0.0
CUS-002738,2,305.18,152.59,2023-07-28,454,0.13215859030837004,0.0
CUS-002739,4,611.87,152.9675,2024-02-20,247,0.4858299595141701,0.0
CUS-002740,2,259.76,129.88,2024-07-29,87,0.6896551724137931,107.92
CUS-002741,1,324.59,324.59,2024-05-09,168,0.17857142857142858,0.0
CUS-002742,1,72.76,72.76,2021-01-18,1375,0.021818181818181816,0.0
CUS-002745,3,439.3,146.43333333333334,2024-08-21,64,1.40625,0.0
CUS-002746,2,683.54,341.77,2024-02-20,247,0.24291497975708504,0.0
CUS-002748,3,566.4200000000001,188.8066666666667,2024-04-14,193,0.46632124352331605,0.0
CUS-002749,4,717.29,179.3225,2024-05-07,170,0.7058823529411764,0.0
CUS-002750,3,2387.4500000000003,795.8166666666667,2022-05-17,891,0.10101010101010101,0.0
CUS-002751,4,804.46,201.115,2024-05-07,170,0.7058823529411764,0.0
CUS-002752,5,1364.96,272.992,2022-06-14,863,0.17381228273464658,142.25
CUS-002753,1,136.23,136.23,2020-04-18,1650,0.01818181818181818,258.34000000000003
CUS-002754,2,606.06,303.03,2022-12-09,685,0.08759124087591241,0.0
CUS-002755,2,365.72,182.86,2024-04-21,186,0.3225806451612903,0.0
CUS-002756,4,452.01,113.0025,2023-05-23,520,0.23076923076923078,0.0
CUS-002757,1,111.73,111.73,2023-03-02,602,0.04983388704318937,0.0
CUS-002759,1,160.39,160.39,2021-06-27,1215,0.024691358024691357,486.48
CUS-002760,2,245.08,122.54,2022-09-03,782,0.07672634271099744,0.0
CUS-002761,3,1256.0600000000002,418.6866666666667,2023-10-19,371,0.2425876010781671,0.0
CUS-002762,2,487.53000000000003,243.76500000000001,2024-03-20,218,0.27522935779816515,176.10000000000002
CUS-002763,2,334.94,167.47,2022-09-02,783,0.07662835249042145,0.0
CUS-002764,2,323.12,161.56,2023-11-24,335,0.17910447761194032,0.0
CUS-002766,2,392.74,196.37,2021-11-14,1075,0.05581395348837209,0.0
CUS-002767,1,341.63,341.63,2021-03-02,1332,0.022522522522522525,0.0
CUS-002768,2,582.54,291.27,2021-08-15,1166,0.051457975986277875,0.0
CUS-002769,1,94.46,94.46,2021-04-24,1279,0.023455824863174355,0.0
CUS-002770,6,770.49,128.415,2023-10-28,362,0.4972375690607735,0.0
CUS-002771,2,323.95,161.975,2023-04-08,565,0.10619469026548674,0.0
CUS-002773,2,409.83,204.915,2022-06-15,862,0.06960556844547564,0.0
CUS-002774,1,729.89,729.89,2021-03-30,1304,0.023006134969325152,0.0
CUS-002776,4,1465.41,366.3525,2024-05-24,153,0.7843137254901962,0.0
CUS-002777,2,86.61,43.305,2020-05-27,1611,0.037243947858472994,0.0
CUS-002778,1,68.61,68.61,2024-03-04,234,0.12820512820512822,0.0
CUS-002779,2,218.13,109.065,2024-04-14,193,0.31088082901554404,0.0
CUS-002780,2,359.29,179.645,2024-06-16,130,0.46153846153846156,0.0
CUS-002781,4,569.86,142.465,2024-07-17,99,1.2121212121212122,0.0
CUS-002782,1,494.42,494.42,2024-07-04,112,0.26785714285714285,0.0
CUS-002783,3,792.53,264.1766666666667,2023-09-29,391,0.23017902813299232,0.0
CUS-002784,3,629.9499999999999,209.98333333333332,2024-10-24,0,3.0,0.0
CUS-002785,1,526.6,526.6,2022-02-16,981,0.030581039755351678,353.41
CUS-002786,3,698.53,232.84333333333333,2022-06-20,857,0.10501750291715287,0.0
CUS-002787,7,2525.54,360.7914285714286,2024-10-18,6,7.0,0.0
CUS-002788,1,392.13,392.13,2022-05-03,905,0.03314917127071823,0.0
CUS-002789,5,1866.94,373.38800000000003,2024-08-09,76,1.973684210526316,42.51
CUS-002790,1,86.42,86.42,2021-02-02,1360,0.022058823529411763,0.0
CUS-002791,5,741.0400000000001,148.20800000000003,2024-07-15,101,1.4851485148514851,0.0
CUS-002792,1,187.93,187.93,2024-02-04,263,0.11406844106463877,0.0
CUS-002793,3,1627.83,542.61,2023-05-31,512,0.17578125,0.0
CUS-002794,2,437.92,218.96,2020-03-27,1672,0.03588516746411483,0.0
CUS-002795,1,232.03,232.03,2024-10-01,23,1.0,0.0
CUS-002797,6,2543.39,423.8983333333333,2024-10-24,0,6.0,0.0
CUS-002798,5,636.14,127.228,2023-12-28,301,0.4983388704318937,0.0
CUS-002799,1,63.47,63.47,2022-03-12,957,0.031347962382445145,0.0
CUS-002800,2,2023.18,1011.59,2023-11-19,340,0.1764705882352941,0.0
CUS-002801,3,740.45,246.8166666666667,2024-06-15,131,0.6870229007633588,0.0
CUS-002802,1,259.81,259.81,2023-03-07,597,0.05025125628140704,0.0
CUS-002804,3,952.02,317.34,2022-04-20,918,0.09803921568627451,344.42
CUS-002805,1,200.47,200.47,2021-12-26,1033,0.029041626331074544,73.9
CUS-002807,1,64.86,64.86,2023-01-09,654,0.04587155963302752,0.0
CUS-002808,1,65.28,65.28,2021-06-10,1232,0.02435064935064935,0.0
CUS-002811,1,749.48,749.48,2020-06-11,1596,0.018796992481203006,215.27
CUS-002812,1,862.8800000000001,862.8800000000001,2020-03-15,1684,0.017814726840855107,0.0
CUS-002813,1,122.34,122.34,2023-04-01,572,0.05244755244755245,541.97
CUS-002814,1,190.4,190.4,2020-07-23,1554,0.019305019305019305,0.0
CUS-002815,2,581.05,290.525,2023-10-21,369,0.16260162601626016,0.0
CUS-002816,2,1105.51,552.755,2023-03-23,581,0.10327022375215146,0.0
CUS-002817,1,191.24,191.24,2023-01-18,645,0.046511627906976744,0.0
CUS-002818,2,595.4300000000001,297.71500000000003,2023-06-11,501,0.11976047904191617,0.0
CUS-002819,3,417.21999999999997,139.07333333333332,2023-07-28,454,0.19823788546255508,0.0
CUS-002820,3,587.11,195.70333333333335,2023-07-30,452,0.19911504424778761,0.0
CUS-002821,1,30.11,30.11,2023-07-06,476,0.06302521008403361,0.0
CUS-002822,3,517.32,172.44000000000003,2023-11-28,331,0.2719033232628399,0.0
CUS-002823,4,1268.9099999999999,317.22749999999996,2024-02-04,263,0.4562737642585551,0.0
CUS-002824,2,371.78000000000003,185.89000000000001,2024-06-27,119,0.5042016806722689,283.74
CUS-002825,1,90.64,90.64,2022-09-05,780,0.038461538461538464,0.0
CUS-002826,2,385.09000000000003,192.54500000000002,2024-08-17,68,0.8823529411764706,0.0
CUS-002827,3,695.62,231.87333333333333,2021-03-26,1308,0.06880733944954129,0.0
CUS-002828,2,240.03000000000003,120.01500000000001,2021-12-08,1051,0.05708848715509039,0.0
CUS-002829,3,880.54,293.5133333333333,2024-10-07,17,3.0,0.0
CUS-002830,4,1428.44,357.11,2024-03-13,225,0.5333333333333333,0.0
CUS-002831,1,9.72,9.72,2020-04-23,1645,0.0182370820668693,0.0
CUS-002832,6,829.13,138.18833333333333,2023-10-29,361,0.4986149584487535,0.0
CUS-002833,4,939.36,234.84,2024-05-26,151,0.794701986754967,0.0
CUS-002834,2,632.5500000000001,316.27500000000003,2023-10-04,386,0.15544041450777202,0.0
CUS-002835,2,282.35,141.175,2024-10-06,18,2.0,0.0
CUS-002836,5,1290.01,258.002,2023-03-08,596,0.25167785234899326,0.0
CUS-002837,1,383.44,383.44,2020-03-28,1671,0.017953321364452424,0.0
CUS-002838,5,1648.56,329.712,2024-02-07,260,0.576923076923077,0.0
CUS-002839,3,660.83,220.27666666666667,2024-08-30,55,1.6363636363636365,0.0
CUS-002840,2,448.95,224.475,2023-12-30,299,0.20066889632107024,0.0
CUS-002841,2,226.84,113.42,2021-08-15,1166,0.051457975986277875,0.0
CUS-002842,2,616.55,308.275,2024-10-07,17,2.0,0.0
CUS-002844,1,131.53,131.53,2024-03-31,207,0.14492753623188406,0.0
CUS-002845,2,934.9300000000001,467.46500000000003,2024-05-31,146,0.4109589041095891,0.0
CUS-002846,1,87.2,87.2,2021-03-18,1316,0.022796352583586626,1181.6999999999998
CUS-002847,4,871.75,217.9375,2024-06-15,131,0.9160305343511451,0.0
CUS-002849,4,1177.44,294.36,2024-07-09,107,1.1214953271028036,0.0
CUS-002850,3,884.9100000000001,294.97,2022-05-29,879,0.10238907849829351,285.04
CUS-002851,1,77.33,77.33,2020-03-21,1678,0.017878426698450536,0.0
CUS-002852,2,82.48,41.24,2024-05-06,171,0.3508771929824561,0.0
CUS-002853,1,46.38,46.38,2021-07-19,1193,0.02514668901927913,0.0
CUS-002854,3,799.51,266.50333333333333,2021-09-09,1141,0.07887817703768625,0.0
CUS-002855,3,367.59,122.52999999999999,2023-05-29,514,0.17509727626459146,0.0
CUS-002856,3,1200.64,400.21333333333337,2023-03-03,601,0.14975041597337768,34.11
CUS-002857,3,910.03,303.3433333333333,2024-10-11,13,3.0,0.0
CUS-002858,1,44.96,44.96,2021-01-26,1367,0.021945866861741038,0.0
CUS-002859,2,433.82,216.91,2023-10-15,375,0.16,0.0
CUS-002860,1,256.61,256.61,2023-05-23,520,0.057692307692307696,0.0
CUS-002861,2,563.78,281.89,2023-05-15,528,0.11363636363636363,96.41
CUS-002863,2,401.79,200.895,2024-01-18,280,0.21428571428571427,187.66
CUS-002864,3,827.25,275.75,2024-05-21,156,0.5769230769230769,0.0
CUS-002866,6,3346.35,557.725,2023-09-22,398,0.4522613065326633,0.0
CUS-002867,2,745.24,372.62,2024-03-21,217,0.2764976958525346,0.0
CUS-002868,1,142.18,142.18,2024-05-25,152,0.19736842105263158,0.0
CUS-002869,1,95.58,95.58,2024-06-13,133,0.22556390977443608,0.0
CUS-002870,2,414.5,207.25,2021-09-20,1130,0.05309734513274337,0.0
CUS-002871,2,271.0,135.5,2023-02-11,621,0.0966183574879227,141.18
CUS-002872,2,250.12,125.06,2023-10-05,385,0.15584415584415584,0.0
CUS-002873,1,75.26,75.26,2024-07-02,114,0.2631578947368421,0.0
CUS-002874,3,550.38,183.46,2022-05-09,899,0.10011123470522804,0.0
CUS-002875,2,64.17,32.085,2022-06-23,854,0.07025761124121781,0.0
CUS-002876,2,697.06,348.53,2021-03-10,1324,0.045317220543806644,670.8299999999999
CUS-002877,2,274.96,137.48,2024-08-28,57,1.0526315789473684,0.0
CUS-002878,1,605.13,605.13,2020-04-03,1665,0.018018018018018018,0.0
CUS-002879,3,1557.16,519.0533333333334,2023-11-13,346,0.26011560693641617,0.0
CUS-002880,2,128.03,64.015,2022-03-21,948,0.06329113924050632,0.0
CUS-002881,3,247.85,82.61666666666666,2022-10-17,738,0.12195121951219512,0.0
CUS-002882,2,297.28,148.64,2024-10-02,22,2.0,0.0
CUS-002883,6,2361.59,393.59833333333336,2023-11-20,339,0.5309734513274336,142.48000000000002
CUS-002884,1,97.73,97.73,2024-03-22,216,0.1388888888888889,0.0
CUS-002885,2,621.7,310.85,2023-11-12,347,0.1729106628242075,244.8
CUS-002886,5,1802.8,360.56,2022-08-04,812,0.18472906403940886,0.0
CUS-002887,3,1177.81,392.6033333333333,2024-06-02,144,0.625,0.0
CUS-002889,3,746.62,248.87333333333333,2024-04-05,202,0.44554455445544555,0.0
CUS-002890,2,345.73,172.865,2021-01-21,1372,0.043731778425655975,0.0
CUS-002891,3,878.44,292.81333333333333,2024-01-18,280,0.3214285714285714,0.0
CUS-002892,2,791.52,395.76,2020-03-03,1696,0.03537735849056604,353.43
CUS-002893,4,591.95,147.9875,2023-03-01,603,0.1990049751243781,0.0
CUS-002894,1,512.77,512.77,2022-05-05,903,0.03322259136212624,0.0
CUS-002895,1,511.05,511.05,2021-07-26,1186,0.025295109612141653,0.0
CUS-002896,2,710.2,355.1,2023-07-25,457,0.1312910284463895,0.0
CUS-002897,3,1728.0900000000001,576.0300000000001,2024-10-01,23,3.0,0.0
CUS-002898,3,622.5699999999999,207.5233333333333,2023-01-25,638,0.14106583072100315,0.0
CUS-002899,4,979.8299999999999,244.95749999999998,2023-01-04,659,0.1820940819423369,0.0
CUS-002900,7,1261.41,180.20142857142858,2024-09-17,37,5.675675675675675,0.0
CUS-002901,4,1463.57,365.8925,2024-05-13,164,0.7317073170731707,347.84000000000003
CUS-002903,1,147.24,147.24,2022-08-16,800,0.0375,0.0
CUS-002904,2,685.27,342.635,2024-08-07,78,0.7692307692307692,0.0
CUS-002905,4,914.31,228.5775,2024-09-14,40,3.0,0.0
CUS-002906,1,72.74,72.74,2024-05-30,147,0.2040816326530612,0.0
CUS-002907,4,920.87,230.2175,2023-12-31,298,0.40268456375838924,0.0
CUS-002908,4,2459.74,614.935,2023-10-24,366,0.3278688524590164,0.0
CUS-002909,5,1544.8700000000001,308.97400000000005,2024-03-24,214,0.7009345794392523,0.0
CUS-002910,3,865.78,288.5933333333333,2023-07-29,453,0.19867549668874174,0.0
CUS-002911,1,286.37,286.37,2020-07-26,1551,0.01934235976789168,0.0
CUS-002912,2,900.53,450.265,2021-04-23,1280,0.046875,0.0
CUS-002913,3,557.81,185.93666666666664,2023-05-26,517,0.17408123791102514,701.72
CUS-002914,1,24.09,24.09,2020-01-26,1733,0.017311021350259664,0.0
CUS-002915,6,750.8,125.13333333333333,2024-09-23,31,5.806451612903225,0.0
CUS-002916,4,929.4200000000001,232.35500000000002,2023-11-01,358,0.33519553072625696,0.0
CUS-002917,4,769.59,192.3975,2023-08-26,425,0.2823529411764706,0.0
CUS-002918,5,872.76,174.552,2023-10-01,389,0.3856041131105398,0.0
CUS-002919,3,758.15,252.71666666666667,2024-02-26,241,0.37344398340248963,153.18
CUS-002920,1,110.02,110.02,2022-03-20,949,0.03161222339304531,0.0
CUS-002921,4,956.5799999999999,239.14499999999998,2024-09-03,51,2.3529411764705883,0.0
CUS-002922,1,334.15,334.15,2024-04-30,177,0.1694915254237288,0.0
CUS-002923,1,120.3,120.3,2020-01-26,1733,0.017311021350259664,0.0
CUS-002924,2,774.08,387.04,2023-01-09,654,0.09174311926605504,0.0
CUS-002926,1,77.37,77.37,2021-04-02,1301,0.023059185242121444,0.0
CUS-002927,2,727.8800000000001,363.94000000000005,2024-07-22,94,0.6382978723404256,0.0
CUS-002928,1,108.61,108.61,2021-04-29,1274,0.02354788069073783,238.56
CUS-002929,3,499.57000000000005,166.52333333333334,2023-11-16,343,0.26239067055393583,0.0
CUS-002930,1,170.04000000000002,170.04000000000002,2022-07-18,829,0.03618817852834741,0.0
CUS-002931,2,1493.68,746.84,2023-07-05,477,0.12578616352201258,0.0
CUS-002932,1,53.72,53.72,2020-05-02,1636,0.018337408312958436,0.0
CUS-002933,2,309.87,154.935,2023-08-24,427,0.14051522248243561,0.0
CUS-002934,1,545.9300000000001,545.9300000000001,2022-04-27,911,0.03293084522502744,0.0
CUS-002935,2,558.6800000000001,279.34000000000003,2023-03-20,584,0.10273972602739727,32.47
CUS-002936,3,630.4300000000001,210.14333333333335,2023-09-06,414,0.21739130434782608,0.0
CUS-002937,4,889.34,222.335,2023-05-26,517,0.23210831721470018,0.0
CUS-002938,1,133.06,133.06,2024-04-11,196,0.15306122448979592,0.0
CUS-002939,2,249.84,124.92,2022-09-18,767,0.07822685788787484,0.0
CUS-002940,1,379.9500000000001,379.9500000000001,2022-07-08,839,0.03575685339690107,0.0
CUS-002941,1,57.79,57.79,2022-09-13,772,0.038860103626943004,0.0
CUS-002942,5,878.19,175.638,2024-01-31,267,0.5617977528089887,0.0
CUS-002943,1,407.12,407.12,2021-01-09,1384,0.02167630057803468,0.0
CUS-002944,3,1110.06,370.02,2023-11-28,331,0.2719033232628399,255.54
CUS-002945,3,143.3,47.76666666666667,2024-01-22,276,0.32608695652173914,0.0
CUS-002946,1,200.19,200.19,2022-07-22,825,0.03636363636363636,0.0
CUS-002947,1,578.8199999999999,578.8199999999999,2020-09-26,1489,0.020147750167897917,0.0
CUS-002948,3,663.8,221.26666666666665,2023-06-03,509,0.17681728880157171,334.14
CUS-002949,4,345.38,86.345,2024-04-03,204,0.5882352941176471,0.0
CUS-002950,1,758.1,758.1,2024-04-08,199,0.1507537688442211,0.0
CUS-002951,3,553.4100000000001,184.47000000000003,2023-06-20,492,0.1829268292682927,0.0
CUS-002952,2,78.58,39.29,2022-08-13,803,0.07471980074719801,0.0
CUS-002953,1,35.01,35.01,2024-05-04,173,0.17341040462427745,0.0
CUS-002954,1,320.14,320.14,2021-10-14,1106,0.027124773960216998,0.0
CUS-002955,2,381.76,190.88,2021-12-15,1044,0.0574712643678161,125.94
CUS-002956,1,105.15,105.15,2020-05-14,1624,0.01847290640394089,0.0
CUS-002957,5,1396.3,279.26,2023-09-22,398,0.37688442211055273,0.0
CUS-002958,3,960.73,320.24333333333334,2023-03-21,583,0.15437392795883362,0.0
CUS-002959,6,1139.8200000000002,189.97000000000003,2024-06-26,120,1.5,0.0
CUS-002960,3,644.99,214.99666666666667,2024-02-10,257,0.3501945525291829,0.0
CUS-002961,2,568.3299999999999,284.16499999999996,2021-07-09,1203,0.04987531172069825,0.0
CUS-002962,5,1639.86,327.972,2024-06-28,118,1.2711864406779663,0.0
CUS-002963,4,606.73,151.6825,2022-04-26,912,0.13157894736842105,550.31
CUS-002964,4,1153.99,288.4975,2023-12-28,301,0.39867109634551495,0.0
CUS-002965,1,560.89,560.89,2021-12-05,1054,0.028462998102466795,0.0
CUS-002966,5,1166.56,233.31199999999998,2024-02-05,262,0.5725190839694657,0.0
CUS-002967,3,1224.1399999999999,408.0466666666666,2023-09-19,401,0.22443890274314213,0.0
CUS-002968,5,775.55,155.10999999999999,2024-03-10,228,0.6578947368421053,0.0
CUS-002969,2,332.34000000000003,166.17000000000002,2023-02-23,609,0.09852216748768472,0.0
CUS-002970,2,321.91,160.955,2020-02-21,1707,0.0351493848857645,0.0
CUS-002971,3,276.93,92.31,2024-04-06,201,0.44776119402985076,0.0
CUS-002972,3,542.92,180.97333333333333,2024-04-30,177,0.5084745762711864,0.0
CUS-002973,4,1182.77,295.6925,2022-11-23,701,0.17118402282453637,0.0
CUS-002974,2,457.57,228.785,2023-08-27,424,0.14150943396226415,0.0
CUS-002975,3,776.6700000000001,258.89000000000004,2022-12-03,691,0.13024602026049203,102.39
CUS-002976,1,255.4,255.4,2022-01-17,1011,0.029673590504451036,0.0
CUS-002977,3,732.3100000000001,244.10333333333335,2024-04-22,185,0.48648648648648646,0.0
CUS-002978,2,206.48,103.24,2024-05-28,149,0.40268456375838924,531.7
CUS-002979,1,197.04,197.04,2020-05-10,1628,0.018427518427518427,0.0
CUS-002980,3,1161.38,387.1266666666667,2024-09-22,32,2.8125,0.0
CUS-002981,1,360.44,360.44,2021-05-13,1260,0.023809523809523808,74.04
CUS-002982,4,2710.9,677.725,2023-08-26,425,0.2823529411764706,0.0
CUS-002983,1,157.79,157.79,2023-03-13,591,0.050761421319796954,0.0
CUS-002984,4,1406.13,351.5325,2023-05-20,523,0.2294455066921606,0.0
CUS-002985,2,644.3299999999999,322.16499999999996,2023-07-19,463,0.12958963282937364,3255.34
CUS-002986,4,1167.1100000000001,291.77750000000003,2024-04-22,185,0.6486486486486486,0.0
CUS-002987,3,564.66,188.22,2023-07-30,452,0.19911504424778761,0.0
CUS-002988,2,398.67,199.335,2021-08-25,1156,0.051903114186851215,0.0
CUS-002989,2,208.28,104.14,2023-02-04,628,0.09554140127388534,0.0
CUS-002990,3,591.97,197.32333333333335,2021-10-13,1107,0.08130081300813008,0.0
CUS-002991,2,531.5799999999999,265.78999999999996,2023-11-24,335,0.17910447761194032,0.0
CUS-002992,4,701.74,175.435,2022-08-09,807,0.14869888475836432,0.0
CUS-002993,4,1126.66,281.665,2023-08-10,441,0.272108843537415,137.45
CUS-002994,1,255.32,255.32,2022-01-08,1020,0.029411764705882353,0.0
CUS-002995,1,167.66000000000005,167.66000000000005,2020-04-30,1638,0.018315018315018316,0.0
CUS-002996,3,657.3,219.1,2023-03-23,581,0.1549053356282272,0.0
CUS-002997,3,368.45000000000005,122.81666666666668,2024-02-20,247,0.3643724696356276,0.0
CUS-002998,2,1051.23,525.615,2022-07-20,827,0.07255139056831923,0.0
CUS-002999,1,167.39,167.39,2024-03-18,220,0.13636363636363638,0.0
CUS-003000,3,1560.1100000000001,520.0366666666667,2024-09-17,37,2.4324324324324325,0.0
CUS-003001,1,65.29,65.29,2020-05-13,1625,0.018461538461538463,0.0
CUS-003003,1,243.99,243.99,2020-03-19,1680,0.017857142857142856,0.0
CUS-003004,4,637.62,159.405,2024-07-16,100,1.2,0.0
CUS-003005,2,231.48000000000002,115.74000000000001,2021-05-03,1270,0.047244094488188976,0.0
